SMILES,Name,MW,AlogP,HBA,HBD,RB,HeavyAtomCount,ChiralCenterCount,ChiralCenterCountAllPossible,RingCount,PSA,Estate,MR,Polar
O=C(O)/C(C#N)=C\c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4C(CCCCCCCC)CCCCCCCC)ccc(c5)-c6ccc(s6)-c7ccc(s7)/C=C(/C#N)C(=O)O,409,924.2656,16.9873,2,0,22,64,0,0,7,240.0700,142.6710,260.1411,119.6680
CCCCCCc1cc(-c2ccc(s2)/C=C(/C#N)C(=O)O)sc1-c(cc3)cc(c34)c5c(n4CCCCCC)ccc(c5)-c6sc(cc6CCCCCC)-c7ccc(s7)/C=C(/C#N)C(=O)O,410,938.2922,17.5147,2,0,21,65,0,0,7,240.0700,144.1720,265.8821,121.5030
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c3sc(cc3)-c(cc4)cc(c45)c6c(n5CCCCCC)ccc(c6)-c7ccc(s7)-c8ccc(s8)-c9ccc(s9)/C=C(/C#N)C(=O)O,411,934.2206,15.3259,2,0,14,63,0,0,9,296.5500,144.1720,252.7487,122.1990
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCCCC)ccc(c5)-c6ccc(s6)-c7ccc(s7)/C=C(/C#N)C(=O)O,412,769.9732,11.9803,2,0,12,53,0,0,7,240.0700,125.8380,209.7897,99.4830
N#C/C(C(=O)O)=C\c(c1C)c(C)n(c12)[B-](F)(F)[N+]=3C(=C2CCCCC)C(C)=C(C3C)c(c4)ccc(c45)c6c(cccc6)n5-c7ccc(cc7)OC,413,684.5812,9.2181,2,0,8,51,0,0,7,83.1900,119.0060,189.4766,86.0550
N#C/C(C(=O)O)=C\c(c1C)c(C)n(c12)[B-](F)(F)[N+]=3C(=C2CCCCC)C(C)=C(C3C)c(c4)ccc(c45)c6c(cccc6)n5CCCCCCCC,414,690.6719,10.8114,1,0,13,51,0,0,6,73.9600,114.6720,195.5130,85.3390
N#C/C(C(=O)O)=C\c(c1C)c(C)n(c12)[B-](F)(F)[N+]=3C(=C2CCCCC)C(C)=C(C3C)c(c4)ccc(c45)n(c6c5cccc6)-c7ccc(cc7)OC,415,684.5812,9.2181,2,0,8,51,0,0,7,83.1900,119.0060,189.4766,86.0550
N#C/C(C(=O)O)=C\c(c1C)c(C)n(c12)[B-](F)(F)[N+]=3C(=C2CCCCC)C(C)=C(C3C)c(c4)ccc(c45)n(c6c5cccc6)CCCCCCCC,416,690.6719,10.8114,1,0,13,51,0,0,6,73.9600,114.6720,195.5130,85.3390
CCCCOc1ccc(cc1)N(c2ccc(cc2)OCCCC)c(c3)ccc(c34)c5c(n4CCCC)cc(cc5)-c6ccc(s6)-c7ccc(s7)/C=C(\C#N)C(=O)O,417,794.0345,13.8749,3,0,17,57,0,0,7,144.2000,121.3380,229.0640,108.3620
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)c4c(n3CCCC)cc(cc4)N(c5ccc(cc5)OCCCC)c6ccc(cc6)OCCCC,418,711.9108,12.2021,3,0,17,52,0,0,6,115.9600,112.1710,207.5845,97.0040
CCCCCCCCOc1ccc(cc1)-c2c(c3c(cccc3)n4CCCCCCCC)c4c(-c5ccc(cc5)OCCCCCCCC)c(c26)c7c(n6CCCCCCCC)ccc(c7)-c8ccc(s8)/C=C(\C#N)C(=O)O,419,1066.5225,22.1430,3,0,34,78,0,0,8,117.6500,153.0060,322.1281,145.9200
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)n(CCCCCCCC)c4c3c(-c5ccc(cc5)OCC)c6c(c4-c7ccc(cc7)OCC)c8c(cccc8)n6CCCCCCCC,420,898.2035,16.5336,3,0,23,66,0,0,8,117.6500,135.0060,267.0697,123.9000
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)n(CCCCCCCC)c4c3c(-c5ccc(cc5)N(CC)CC)c6c(c4-c7ccc(cc7)N(CC)CC)c8c(cccc8)n6CCCCCCCC,421,952.3403,17.5884,1,0,25,70,0,0,8,105.6700,139.0060,292.4965,132.6680
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)n(CCCCCCCC)c4c3c(-c5ccc(cc5)CC)c6c(c4-c7ccc(cc7)CC)c8c(cccc8)n6CCCCCCCC,422,866.2047,17.7536,1,0,21,64,0,0,8,99.1900,128.0060,263.9317,122.6260
COc(c1)ccc(c12)n(C(CC)CCCCC)c3c2cc(c4c3cccc4)-c5cc(CCCCCCCC)c(s5)-c6ccc(s6)-c7sc(/C=C(/C#N)C(=O)O)cc7CCCCCCCC,423,925.3564,19.6553,2,0,25,65,0,1,7,159.9700,129.3380,272.2644,124.0970
CCCCCC(CC)n1c(ccc(c2)OC)c2c(c13)cc(c4c3cccc4)-c5ccc(o5)/C=C(/C#N)C(=O)O,424,520.6182,8.3923,3,0,9,39,0,1,5,88.3900,88.3370,148.3657,69.2950
CCCCCC(CC)n1c(ccc(c2)OC)c2c(c13)cc(c4c3cccc4)-c5ccc(s5)/C=C(/C#N)C(=O)O,425,536.6838,8.9505,2,0,9,39,0,1,5,103.4900,86.6700,154.8090,72.0210
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(cc2)-c(c3)cc(c4c35)c6c(cccc6)n4c7c5cccc7,426,494.5625,7.7818,1,0,5,37,0,0,7,94.2600,83.6710,142.6107,71.5850
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(cc2)-c(c3)cc(c4c35)c6c(cccc6)n4c7c5cccc7,427,488.5348,7.7341,1,0,5,38,0,0,7,66.0200,85.8380,146.2674,73.1510
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)cc(c3c24)c5c(cccc5)n3c6c4cccc6,428,418.4666,6.2634,1,0,4,31,0,0,6,94.2600,72.3370,117.4745,58.6610
N#C/C(C(=O)O)=C\c1ccc(cc1)-c(c2)cc(c3c24)c5c(cccc5)n3c6c4cccc6,429,412.4388,6.2157,1,0,4,32,0,0,6,66.0200,74.5040,121.1312,60.2270
N#C/C(C(=O)O)=C/c1ccc(cc1)-n2c(cccc3)c3c(c24)cccc4,430,338.3588,4.9267,1,0,4,26,0,0,4,66.0200,63.8360,98.1761,48.0770
CCCCCCOc1cc(OCCCCCC)ccc1-c2ccc(cc2)N(c3ccc(cc3)/C=c4\s/c(=C(\C#N)C(=O)O)nc4-c5ccccc5)c6ccc(cc6)-c7ccc(OCCCCCC)cc7OCCCCCC,431,1052.4098,18.7482,6,0,31,77,0,0,7,142.3800,159.3390,316.9326,144.2500
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-n4c(ccc(c5)-n6c(cccc7)c7c(c68)cccc8)c5c(c49)cc(cc9)-n1c(cccc2)c2c(c12)cccc2,432,839.0152,14.4491,1,0,8,61,0,0,12,160.6000,128.6730,237.1681,122.2090
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3ccc(s3)-n4c(cccc5)c5c(c46)cccc6,433,508.6338,8.0783,1,0,6,35,0,0,6,150.7400,80.0030,137.7279,69.2270
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-n3c(cccc4)c4c(c35)cccc5,434,426.5102,6.4055,1,0,5,30,0,0,5,122.5000,70.8360,116.2484,57.8690
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(cc2)-n3c(cccc4)c4c(c35)cccc5,435,420.4824,6.4928,1,0,5,31,0,0,5,94.2600,73.0030,119.6556,59.4350
CCCCCCn1c(c2c(c13)cccc3)ccc(c2)-c4cc(/C=C(\C#N)C(=O)O)sc4-c5sc(-c(c6)ccc(c67)n(c8c7cccc8)CCCCCC)c(c5)-c(c9)ccc(c19)n(c2c1cccc2)CCCCCC,436,1009.3700,19.5667,1,0,20,74,0,0,11,132.3600,147.0070,300.7405,143.8810
CCCCCCC(CCCC)Cc1cc(/C=C(\C#N)C(=O)O)sc1-c(c2)sc(c23)c4c(c5c3non5)cc(s4)-c6sc(cc6CC(CCCC)CCCCCC)-c(c7)ccc(c78)n(CC)c9c8cccc9,437,1021.4669,20.7516,4,0,25,71,0,2,9,217.9000,141.5050,292.7549,133.6470
CCCCCCc1cc(sc1/C=C(/C#N)C(=O)O)-c(c2)sc(c23)c4c(c5c3nn(n5)CC(CC)CCCC)cc(s4)-c(c6)ccc(c67)c8c(cccc8)n7CC(CC)CCCC,438,882.2522,17.1262,3,0,20,62,0,2,8,181.4500,125.1710,256.1623,116.0920
O=C(O)/C(C#N)=C/c(s1)cc(c12)n(CCCCCC)c3c2sc(c3)-c(c4)ccc(c45)c6c(C5(CCCCCC)CCCCCC)cc(cc6)-c(c7)sc(c78)c9c(cc(s9)/C=C(/C#N)C(=O)O)n8CCCCCC,439,1047.4611,19.4764,2,0,25,73,0,0,9,245.0000,156.2560,296.3841,134.2170
c1cccc(c12)c3c(n2CCCC)ccc(c3)-c4ccc(s4)-c(s5)cc(c56)n(c7c6sc(c7)/C=C(/C#N)C(=O)O)-c(c8)ccc(c89)c1c(cccc1)C9(CCCC)CCCC,440,854.1542,16.1157,1,0,13,61,0,0,10,155.6700,124.0890,246.7392,118.7990
N#C/C(C(=O)O)=C/c(c1)sc(c12)cc(s2)-c3cccs3,441,317.4059,4.0961,1,0,4,20,0,0,3,145.8100,51.6680,79.4443,38.1700
CCCCCCc1ccc(s1)-c2ccc(s2)-c(s3)cc(c34)sc(c4)/C=C(/C#N)C(=O)O,442,483.6890,8.5432,1,0,8,31,0,0,4,174.0500,70.0020,128.7516,60.5380
N#C/C(C(=O)O)=C/c(c1)sc(c12)cc(s2)-c3ccco3,443,301.3403,3.5379,2,0,4,20,0,0,3,130.7100,53.3350,73.0010,35.4440
N#C/C(C(=O)O)=C/c(c1)sc(c12)cc(s2)-c3cccn3C,444,314.3821,3.7337,1,0,4,21,0,0,3,122.5000,53.8350,80.1431,38.4220
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)N(c6ccc(cc6)-c(c7)ccc(c78)c9c(C8(CC)CC)cccc9)c1ccc(cc1)-c(c1)ccc(c12)c1c(C2(CC)CC)cccc1,445,1090.4409,20.3539,1,0,16,81,0,0,13,125.7400,162.5080,332.7458,160.9060
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)n(CCCC)c4c3ccc(c4)N(c5ccc(cc5)-c(c6)ccc(c67)c8c(C7(CC)CC)cccc8)c9ccc(cc9)-c(c1)ccc(c12)c1c(C2(CC)CC)cccc1,446,1008.3172,18.6811,1,0,15,76,0,0,12,97.5000,153.3410,311.2663,149.5480
n1ccncc1-c(s2)ccc2-c(cc3)cc(n4CCCCCCC(=O)O)c3c(c45)ccc(c5)N(c6ccccc6)c7ccccc7,447,622.7779,9.4840,2,0,12,46,0,0,7,99.4900,96.8370,180.4325,89.8080
c1ccccc1N(c2ccccc2)c(c3)ccc(c34)c5c(n4CCCC)cc(cc5)-c6ccc(s6)-c7cnccn7,448,550.7152,9.4186,2,0,8,41,0,0,7,62.1900,78.6700,164.9641,83.5800
c1cnccc1-c(s2)ccc2-c(cc3)cc(n4CCCCCCC(=O)O)c3c(c45)ccc(c5)N(c6ccccc6)c7ccccc7,449,621.7898,10.2061,1,0,12,46,0,0,7,86.6000,95.8370,182.9614,91.0610
OC(=O)CCCCCCn1c(cc(cc2)N(c3ccccc3)c4ccccc4)c2c(c15)ccc(c5)-c6ccncc6,450,539.6661,8.5333,1,0,11,41,0,0,6,58.3600,86.6700,161.4819,79.7030
c1ccccc1N(c2ccccc2)c(c3)ccc(c34)c5c(n4CCCC)cc(cc5)-c6ccc(s6)-c7ccncc7,451,549.7271,10.1407,1,0,8,41,0,0,7,49.3000,77.6700,167.4930,84.8330
c1ccccc1N(c2ccccc2)c(c3)ccc(c34)c5c([nH]4)cc(cc5)-c6ccc(s6)-c7ccncc7,452,493.6208,8.3178,1,1,5,37,0,0,7,60.1600,71.6700,150.1338,77.4930
c1cnccc1-c(c2)ccc(c23)c4c(n3CCCC)cc(cc4)N(c5ccccc5)c6ccccc6,453,467.6035,8.4679,1,0,7,36,0,0,6,21.0600,68.5030,146.0135,73.4750
c1ccccc1N(c2ccccc2)c(c3)ccc(c34)c5c([nH]4)cc(cc5)-c6ccncc6,454,411.4971,6.6450,1,1,4,32,0,0,6,31.9200,62.5030,128.6543,66.1350
c1ccccc1N(c2ccccc2)c(c3)ccc(c34)c5c(n4CCCC)cc(cc5)-c6ccc(cc6)C(=O)O,455,510.6249,9.2229,0,0,8,39,0,0,6,45.4700,82.8370,154.9288,77.2860
F[P-](F)(F)(F)(F)F.C1CCc2cc(c3c(c2N14)CCC4)C(c5sc(cc5)P(=O)(O)O)=c6c([Se]3)c7c8=[N+](CCC7)CCCc8c6,456,741.5230,5.8645,2,0,2,44,0,0,8,115.4200,120.5600,171.3838,67.7790
OC(=O)c1ccc(cc1)-c(c2)ccc(c23)c4c([nH]3)cc(cc4)N(c5ccccc5)c6ccccc6,457,454.5186,7.4000,0,1,5,35,0,0,6,56.3300,76.8370,137.5696,69.9460
N#C\C(C(=O)O)=C\c(c1C)c(C)n(c12)[B-](F)(F)[N+]=3C(=C2CCCCC)C(C)=C(C3C)c4ccc(cc4)N(c5ccccc5)c6ccccc6,458,656.5711,9.3817,1,0,9,49,0,0,6,72.2700,114.5050,186.4538,84.2910
c1ccccc1N(c2ccccc2)c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)-c6ccc(s6)C7=C(C=CC8c9ccc(s9)-c1ccncc1)[N+]=8[B-](F)(F)n(c17)c(cc1)-c1ccc(s1)-c1ccncc1,459,981.0157,15.2928,2,0,12,71,0,0,13,126.6100,144.0060,276.0425,138.2110
CCCCSC1=C(SCCCC)SC(S1)=Cc2ccc(s2)-c3ccc(s3)/C=C(\C#N)C(=O)O,460,551.8508,9.3872,5,0,11,33,0,0,3,218.7700,73.5010,150.8913,64.2400
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)C(=C3SC(SCCCC)=C(S3)SCCCC)C(=C4SC(SCCCC)=C(S4)SCCCC)c5ccc(s5)-c6ccc(s6)/C=C(\C#N)C(=O)O,461,1101.6857,18.5966,10,0,24,66,0,0,6,437.5400,146.3360,299.3424,127.7060
O=C(O)/C(C#N)=C\c1sc(cc1)-c2ccc(cc2)C(=C3SC(SCCCC)=C(S3)SCCCC)C(=C4SC(SCCCC)=C(S4)SCCCC)c5ccc(cc5)-c6ccc(s6)/C=C(/C#N)C(=O)O,462,1089.6303,18.2878,10,0,24,68,0,0,6,381.0600,150.6700,306.6558,130.8380
CCCCSC1=C(SCCCC)SC(S1)=Cc2ccc(cc2)-c3ccc(s3)-c4ccc(cc4)/C=C(\C#N)C(=O)O,463,621.9190,10.9646,5,0,12,40,0,0,4,190.5300,87.0020,179.6842,78.7300
O=C(O)/C(C#N)=C/c1ccc(cc1)-c2sc(cc2)-c3ccc(cc3)C(=C4SC(SCCCC)=C(S4)SCCCC)C(=C5SC(SCCCC)=C(S5)SCCCC)c6ccc(cc6)-c7ccc(s7)-c8ccc(cc8)/C=C(\C#N)C(=O)O,464,1241.8222,21.5380,10,0,26,80,0,0,8,381.0600,173.3380,356.9282,156.6860
O=C(O)/C(C#N)=C/c1sc(cc1)-c(cc2)cc(c23)C(CC)(CC)c4c3ccc(c4)C(=C5SC(SCCCC)=C(S5)SCCCC)C(=C6SC(SCCCC)=C(S6)SCCCC)c(c7)ccc(c78)c9c(C8(CC)CC)cc(cc9)-c1ccc(s1)/C=C(\C#N)C(=O)O,465,1378.0562,24.3546,10,0,28,90,0,0,10,381.0600,188.5060,400.7380,173.4880
c1cccc(c12)c3c(n2CC)ccc(c3)-c4cc(CCCCCC)c(s4)-c5cc(CCCCCC)c(s5)-c6sc(cc6CCCCCC)-c7sc(/C=C(/C#N)C(=O)O)c(c7)CCCCCC,466,955.4486,21.3522,1,0,26,66,0,0,7,178.9800,129.0050,281.2493,128.2950
O=C(O)/C(C#N)=C/c1sc(cc1)-c2sc(cc2)-c3ccc(cc3)N(c4ccc(cc4)OCCCCCC)c(cc5)cc(c56)c7c(n6CCCCCC)ccc(c7)N(c8ccc(cc8)OCCCCCC)c9ccc(cc9)-c1ccc(s1)-c1ccc(s1)/C=C(\C#N)C(=O)O,467,1304.7041,23.0949,4,0,30,93,0,0,11,265.0100,201.1740,375.1875,177.1750
N#C/C(C(=O)O)=C\c1ccc(s1)-c2c(cc(cc3)C(C)(C)C)c3c(c(c24)cc(cc4)C(C)(C)C)N(c5ccccc5)c6cccc(c67)cccc7,468,684.8870,12.1660,1,0,9,51,0,0,7,92.5700,109.5050,209.7784,99.8970
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(s2)-c3c(cc(cc4)C(C)(C)C)c4c(c(c35)cc(cc5)C(C)(C)C)N(c6ccccc6)c7cccc(c78)cccc8,469,767.0107,13.8388,1,0,10,56,0,0,8,120.8100,118.6720,231.2579,111.2550
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(c(c23)nsn3)-c4ccc(s4)-c5c(cc(cc6)C(C)(C)C)c6c(c(c57)cc(cc7)C(C)(C)C)N(c8ccccc8)c9cccc(c19)cccc1,470,901.1692,15.4852,3,0,11,65,0,0,10,174.8300,137.1730,268.9142,128.4650
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N3c(cccc4)c4CCc(c35)cccc5,471,448.5356,7.2408,1,0,5,33,0,0,5,92.5700,76.0030,131.3762,63.0390
c1ccccc1N(c2ccccc2)c3ccc(cc3)-c4cc(CC(CCCC)CCCCCC)c(s4)-c(s5)cc(c56)c7c(non7)c8c6sc(c8)-c9sc(/C=C(\C#N)C(=O)O)cc9CC(CCCC)CCCCCC,472,1071.5256,22.1266,4,0,27,75,0,2,9,216.2100,150.3380,311.2249,143.6090
N#C/C(C(=O)O)=C/c1ccc(s1)-c2ccc(cc2)N3c(cccc4)c4C=Cc(c35)cccc5,473,446.5197,6.7962,1,0,5,33,0,0,5,92.5700,77.0030,132.4928,62.8470
N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c2ccc(cc2)N3c(cccc4)c4CCc(c35)cccc5,474,474.5729,7.6019,1,0,6,35,0,0,5,92.5700,80.0030,141.6948,66.5170
N#C/C(C(=O)O)=C/c1ccc(s1)/C=C/c2ccc(cc2)N3c(cccc4)c4C=Cc(c35)cccc5,475,472.5570,7.1573,1,0,6,35,0,0,5,92.5700,81.0030,142.8114,66.3250
N#C/C(C(=O)O)=C\c(n1)ccc(c12)cc(cc2)-n3c(ccc(c4)OC)c4c(c35)cc(cc5)OC,476,449.4575,5.4020,4,0,6,34,0,0,5,97.3700,82.5040,124.6518,60.1260
CCCCCCCCCCCCn1c(cccc2)c2c(c13)cc(cc3)-c(nc(c45)ccc(c5)-c6ccc(s6)/C=C(/C#N)C(=O)O)c(n4)-c(c7)ccc(c78)n(c9c8cccc9)CCCCCCCCCCCC,477,974.3458,19.8396,3,0,26,72,0,0,9,124.9700,143.0060,292.1037,135.8180
CCCCCCn1c(cccc2)c2c(c13)cc(cc3)-c(c(n4)-c(c5)ccc(c56)n(c7c6cccc7)CCCCCC)nc(c48)ccc(c8)-c9ccc(s9)/C=C(/C#N)C(=O)O,478,806.0269,14.3652,3,0,14,60,0,0,9,124.9700,125.0060,236.8917,113.7980
N#C\C(C(=O)O)=C\c(s1)ccc1-c(cc2)cc(c23)nc(-c(c4)ccc(n5CCCC)c4c(c56)cccc6)c(n3)-c(c7)ccc(c78)n(CCCC)c9c8cccc9,479,749.9206,12.5404,3,0,10,56,0,0,9,124.9700,119.0060,218.4877,106.4580
N#C/C(C(=O)O)=C/c1ccc(s1)-c(c2)ccc(c23)nc(-c(c4)ccc(c45)n(CC)c6c5cccc6)c(n3)-c(c7)ccc(c78)n(CC)c9c8cccc9,480,693.8142,10.5806,3,0,8,52,0,0,9,124.9700,113.0060,200.2373,99.1180
N#C/C(C(=O)O)=C\c1ccc(s1)-c(c2)cc(c3c24)CCCN3CCC4,481,350.4341,4.5314,1,0,4,25,0,0,4,92.5700,58.6690,100.1845,43.7570
OC(=O)CN1C(=S)S/C(C1=O)=C\c(c2)cc(c3c24)CCCN3CCC4,482,374.4771,3.7274,2,0,3,25,0,0,4,118.2400,60.3360,105.4422,42.9610
O=C(O)/C(C#N)=C/c(s1)cc(c12)n(-c3ccc(cc3)OC)c4c2sc(c4)-c(c5)ccc(c56)c7c(C6(CCCCCC)CCCCCC)cc(cc7)-c(c8)sc(c89)c1c(cc(s1)/C=C(/C#N)C(=O)O)n9-c1ccc(cc1)OC,483,1091.3861,18.1146,4,0,19,77,0,0,11,263.4600,170.9240,302.7153,142.9890
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)/C(C(=O)N3CCCCCC)=C(c(c45)ccc(Br)c5)\C(=O)N4CCCCCC,484,686.6577,9.0206,3,0,13,45,0,0,5,129.9500,105.4210,181.6821,78.9880
O=C(O)/C(C#N)=C/c1sc(cc1)-c(c2)ccc(c23)/C(C(=O)N3CCCCCC)=C(\C(=O)N4CCCCCC)c(c45)ccc(c5)-c6ccc(s6)/C=C(\C#N)C(=O)O,485,784.9416,9.7496,4,0,15,56,0,0,6,219.2800,139.6720,217.9368,95.6080
CCCCCCCCn1c(cccc2)c2c(c13)c4c(cc3)ccc5c4c6c(ccc(c6)/C=C(\C#N)C(=O)O)n5CCCCCCCC,486,625.8415,12.1743,1,0,15,47,0,0,6,70.9500,97.1710,189.3456,86.4380
CCCCCCn1c(c2c(c13)cccc3)ccc(c2)-c4c(/C=C(\C#N)C(=O)O)sc(/C=C(\C#N)C(=O)O)c4-c(c5)ccc(c56)n(c7c6cccc7)CCCCCC,487,772.9524,12.3302,2,0,14,57,0,0,7,160.2800,131.8390,223.5051,102.9100
c1ccccc1N(c2ccccc2)c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)-c6ccc(s6)-c7ccc(n78)C(c9ccc(s9)/C=C(\C#N)c1ccncc1)=C1[N+]([B-]8(F)F)=C(C=C1)c1ccc(s1)-c(c1)ccc(c12)c1c(n2CCCC)cc(cc1)N(c1ccccc1)c1ccccc1,488,1343.4820,22.9137,2,0,18,99,0,0,17,145.6800,199.3420,390.8152,192.9000
O1CC(C)(C)COc(c12)c(sc2/C=C(\C#N)C(=O)O)-c3sc(c(c34)OCC(CO4)(C)C)-c5ccc(cc5)N(c6ccccc6)c7ccccc7,489,704.8536,9.7128,5,0,6,50,0,0,7,157.7300,112.0040,193.7397,90.8510
N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc(c2)ccc(c23)c4c(n3-c5ccc(C(F)(F)F)cc5)cc(cc4)-n6c(ccc(c7)C(C)(C)C)c7c(c68)cc(cc8)C(C)(C)C,490,783.8774,13.9640,1,0,9,59,0,0,8,70.9500,143.2560,216.3379,106.3000
N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc(c2)ccc(c23)c4c(n3-c5ccc(C(F)(F)F)cc5)cc(cc4)C#Cc6ccc(cc6)-n7c(ccc(c8)C(C)(C)C)c8c(c79)cc(cc9)C(C)(C)C,491,883.9948,16.0728,1,0,10,67,0,0,9,70.9500,159.5900,241.4741,121.7900
N#C/C(C(=O)O)=C/c1ccc(cc1)C#Cc2ccc(s2)-c3ccc(s3)C#Cc4ccc(cc4)-n5c(ccc(c6)C(C)(C)C)c6c(c57)cc(cc7)C(C)(C)C,492,738.9575,13.7723,1,0,9,54,0,0,7,122.5000,117.3380,203.6031,103.5290
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(c(c23)nsn3)-c4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,493,574.6505,8.3949,3,0,6,43,0,0,7,118.3500,97.6710,173.8058,81.6230
N#C/C(C(=O)O)=C\c1ccc(s1)-c2ccc(c(c23)nsn3)C#Cc4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,494,604.6996,9.0330,3,0,6,44,0,0,7,146.5900,100.5040,170.1491,82.6230
N#C/C(C(=O)O)=C\c1ccc(cc1)-c2ccc(c(c23)nsn3)C#Cc4ccc(cc4)N5c(cccc6)c6C=Cc(c57)cccc7,495,598.6719,8.9853,3,0,6,45,0,0,7,118.3500,102.6710,173.8058,84.1890
c1ccc(c2c13)ccc4c2c(ccc4)c5c3nc(n5CCCC)-c6ccc(cc6)-c7ccc(s7)/C=C(\C#N)C(=O)O,496,551.6569,8.3526,2,0,6,41,0,0,7,107.1500,90.8380,161.7097,77.6720
F[P-](F)(F)(F)(F)F.CN1CCC(C)(C)c(c12)cc3c(c2)[Se]c4c(=C3c5ccc(s5)P(=O)(O)O)cc6c(c4)=[N+](C)CCC6,497,717.5016,5.2607,2,0,2,42,0,0,6,115.4200,119.9760,164.5871,65.6570
N#C/C(C(=O)O)=C\C(CCC1)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,498,381.4233,4.5530,2,0,5,29,0,0,4,70.3200,69.5030,115.4261,49.5380
N#C/C(C(=O)O)=C\C=C\C(CCC1)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,499,407.4605,5.0208,2,0,6,31,0,0,4,70.3200,73.5030,125.7447,53.0160
N#C/C(C(=O)O)=C\C(CCC1)=C(C1=2)SC(c3ccccc3)=CC2c4ccccc4,500,397.4889,5.2977,2,0,5,29,0,0,4,86.3900,67.8360,121.6005,51.9010
N#C/C(C(=O)O)=C\C=C\C(CCC1)=C(C1=2)SC(c3ccccc3)=CC2c4ccccc4,501,423.5261,5.7655,2,0,6,31,0,0,4,86.3900,71.8360,131.9191,55.3790
N#C/C(C(=O)O)=C\C(CC(C1)C(C)(C)C)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,502,437.5296,5.7190,2,0,6,33,0,1,4,70.3200,76.5860,133.5994,56.8780
N#C/C(C(=O)O)=C\C=C\C(CC(C1)C(C)(C)C)=C(C1=2)OC(c3ccccc3)=CC2c4ccccc4,503,463.5669,6.1868,2,0,7,35,0,1,4,70.3200,80.5860,143.9180,60.3560
N#C/C(C(=O)O)=C\c(c1)ccc(c12)n(C)c3c2c4c(cc3)ccc5c4c6c(n5C)cccc6,504,429.4694,5.8673,1,0,3,33,0,0,6,70.9500,76.1710,124.7912,60.7480
c1ccccc1N(c2ccccc2)c(cc3)cc(c34)n(CCCC)c5c4ccc(c5)-c6ccc(s6)-c7ccc(n78)C(c9ccc(s9)/C=C(\C#N)C(=O)O)=C1[N+]([B-]8(F)F)=C(C=C1)c1ccc(s1)-c(c1)ccc(c12)c1c(n2CCCC)cc(cc1)N(c1ccccc1)c1ccccc1,505,1310.4075,22.1503,1,0,18,96,0,0,16,170.0900,202.3420,374.5943,183.7870
O=C(O)c1ccc(cc1)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(cc7)C(=O)O,506,627.7712,10.3587,0,0,9,45,0,0,7,136.0100,102.8380,176.6219,88.2850
c1cnccc1-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccncc7,507,541.7283,8.8487,2,0,7,39,0,0,7,87.1900,74.1700,158.7913,80.6630
Oc1ccc(cc1O)-c2sc(cc2)-c(cc3)cc(c34)c5c(n4CCCC)ccc(c5)-c6ccc(s6)-c7ccc(O)c(c7)O,508,603.7498,10.0803,4,4,7,43,0,0,7,142.3300,94.8380,169.8815,85.7170
